Game_id,Day,Home_ID,Away_ID,Home_pts,Away_pts,Spread,Home_oreb,Away_oreb,Home_FGPct,Away_FGPct,Home_3Pct,Away_3Pct,Home_Steals,Away_Steals,Home_TPG,Away_TPG,Home_TSG,Away_TSG,Home_TOG,Away_TOG,Home_PPG,Away_PPG,Home_SPG,Away_STG,Home_OPG,Away_OPG
22200145,21,1610612753,1610612745,127,134,-7,11,14,0.549,0.529,0.48,0.5,7,9,1100,1080,65,76,101,139,93.09090909,103,6.272727273,5.2,10,11.8
22200147,21,1610612754,1610612740,129,122,7,10,13,0.5,0.495,0.458333333,0.411764706,6,7,1042,1063,59,80,103,114,100,98.18181818,5.909090909,6.909090909,9.181818182,12.63636364
22200148,21,1610612755,1610612756,100,88,12,15,6,0.388,0.438,0.375,0.315789474,5,8,1098,1036,82,71,71,99,104.2,106.3,5.9,8,10.3,11.4
22200150,21,1610612748,1610612757,107,110,-3,5,4,0.476,0.528,0.358974359,0.432432432,11,7,1081,988,79,62,91,103,99.81818182,103.6,7.454545455,7.1,6.454545455,9.9
22200156,21,1610612744,1610612758,116,113,3,8,9,0.5,0.407,0.368421053,0.35,5,9,1174,1104,75,74,95,85,98.27272727,98.8,7.181818182,6.2,8.272727273,10.3
22200154,21,1610612759,1610612743,109,115,-6,10,8,0.524,0.534,0.363636364,0.333333333,14,14,1133,1047,70,61,108,98,106.7272727,122.6666667,6.818181818,8.222222222,8.636363636,9.444444444
22200151,21,1610612741,1610612761,111,97,14,9,5,0.525,0.424,0.321428571,0.321428571,7,10,1226,1134,93,107,120,121,103,104.7,6.363636364,6.1,9.818181818,9.8
22200157,21,1610612762,1610612747,139,116,23,10,7,0.558,0.488,0.421052632,0.375,10,7,1280,968,97,71,137,89,102.1666667,103.0909091,7.75,9.727272727,10,11
22200152,21,1610612763,1610612738,106,109,-3,8,7,0.451,0.463,0.340909091,0.324324324,4,5,1171,1069,70,50,134,71,106.6666667,96.8,8.083333333,7.1,11.41666667,8.9
22200146,21,1610612765,1610612760,112,103,9,16,16,0.419,0.402,0.272727273,0.303030303,6,9,1073,994,64,82,113,107,106.4545455,106.9,6.363636364,5,12.18181818,7.1
22200144,21,1610612766,1610612764,100,108,-8,17,10,0.416,0.525,0.15625,0.263157895,8,2,1100,1069,74,60,117,94,97.54545455,99.4,5.818181818,8.2,10.27272727,10.7
22200166,23,1610612741,1610612740,111,115,-4,6,13,0.506,0.5,0.259259259,0.157894737,5,8,1337,1185,100,87,129,127,100,97.18181818,6.727272727,5.454545455,10.63636364,8.545454545
22200170,23,1610612746,1610612747,114,101,13,6,8,0.506,0.455,0.363636364,0.3125,10,7,1142,1084,81,78,77,96,102.8461538,107.7272727,7.692307692,7.909090909,9.923076923,11.54545455
22200164,23,1610612751,1610612752,112,85,27,11,11,0.483,0.322,0.411764706,0.279069767,11,5,1216,1150,84,65,97,127,95.16666667,98.54545455,6.75,7.090909091,6.416666667,8.727272727
22200161,23,1610612753,1610612742,94,87,7,4,4,0.493,0.376,0.380952381,0.261904762,1,14,1227,1017,72,75,112,80,101.3333333,104.5454545,7,5.909090909,8.083333333,11.54545455
22200160,23,1610612754,1610612743,119,122,-3,11,11,0.469,0.489,0.333333333,0.428571429,9,10,1171,1162,65,75,113,106,102.25,101.7,6,7.5,9.333333333,8
22200167,23,1610612750,1610612756,117,129,-12,8,10,0.526,0.485,0.333333333,0.457142857,4,10,1131,1124,76,79,114,105,106.4545455,105.6363636,5.909090909,6.818181818,10.27272727,9.636363636
22200171,23,1610612758,1610612739,127,120,7,2,12,0.526,0.535,0.435897436,0.423076923,12,4,1217,1163,83,57,94,99,94.25,102.1818182,6.333333333,7.181818182,9.5,9.545454545
22200168,23,1610612760,1610612749,132,136,-4,16,11,0.45,0.472,0.4,0.472222222,9,8,1097,1114,91,75,123,122,121.7,105.7272727,8.3,5.181818182,9.4,9
22200165,23,1610612761,1610612745,116,109,7,22,16,0.412,0.44,0.340909091,0.257142857,12,9,1231,1214,117,85,126,153,99.72727273,101.2727273,8.272727273,6.818181818,11.18181818,11.09090909
22200162,23,1610612737,1610612762,119,125,-6,17,13,0.468,0.468,0.285714286,0.435897436,5,5,1165,1419,81,107,109,147,102.5833333,101.1666667,9.75,7.083333333,10.5,12.75
22200169,23,1610612759,1610612763,122,124,-2,13,18,0.48,0.51,0.324324324,0.4375,8,4,1242,1277,84,74,118,142,105.9090909,109.1538462,7.363636364,8.230769231,9.909090909,11.30769231
22200163,23,1610612738,1610612765,128,112,16,8,15,0.534,0.416,0.391304348,0.212121212,5,7,1178,1185,55,70,78,129,103.5,106.4166667,7,6.166666667,9.833333333,11.83333333
22200159,23,1610612766,1610612757,95,105,-10,20,8,0.374,0.533,0.25,0.323529412,10,5,1200,1098,82,69,134,107,107.0909091,98.75,5,5.833333333,7.090909091,10.75
22200173,24,1610612737,1610612755,104,95,9,11,9,0.443,0.386,0.230769231,0.2,8,10,1284,1198,86,87,126,86,100,99.81818182,6.833333333,6.272727273,11.16666667,9.727272727
22200175,24,1610612740,1610612757,95,106,-11,9,11,0.418,0.435,0.357142857,0.352941176,3,8,1300,1203,95,74,140,115,107,99.83333333,7.166666667,7.25,10.5,7.166666667
22200172,24,1610612764,1610612742,113,105,8,8,7,0.488,0.43,0.4,0.382978723,5,9,1177,1104,62,89,104,84,108.3333333,100.25,7.916666667,6.166666667,11.66666667,9.583333333
22200174,24,1610612748,1610612766,117,112,5,8,8,0.433,0.489,0.277777778,0.358974359,9,4,1188,1295,90,92,96,154,98.08333333,100.3636364,5.166666667,8.090909091,8.666666667,7.636363636
22200176,25,1610612738,1610612743,131,112,19,10,11,0.556,0.457,0.432432432,0.413793103,3,3,1306,1284,60,85,86,117,99,99.61538462,7.5,7.076923077,8,11.84615385
22200182,25,1610612744,1610612739,106,101,5,8,14,0.488,0.402,0.416666667,0.266666667,5,6,1290,1283,80,61,103,111,108.8333333,107,5,7.083333333,7.166666667,9.75
22200177,25,1610612753,1610612756,114,97,17,9,11,0.524,0.4,0.454545455,0.30952381,2,7,1321,1253,73,89,116,115,107.5,106.9166667,6.666666667,5.083333333,8.583333333,9.25
22200183,25,1610612747,1610612758,114,120,-6,14,10,0.477,0.517,0.4,0.333333333,11,10,1185,1283,85,61,104,111,101.6153846,104.4166667,5.615384615,7.416666667,8.923076923,9.583333333
22200180,25,1610612759,1610612749,111,93,18,9,21,0.506,0.327,0.387096774,0.279069767,3,7,1364,1250,92,83,131,133,98.75,116.6363636,7.083333333,5.545454545,8.666666667,10.09090909
22200179,25,1610612760,1610612761,132,113,19,15,14,0.559,0.432,0.416666667,0.366666667,10,13,1229,1347,100,129,139,148,104.9230769,104.1666667,7.076923077,6.916666667,10.07692308,11.08333333
22200181,25,1610612763,1610612750,114,103,11,15,7,0.5,0.468,0.212121212,0.333333333,8,10,1401,1248,78,80,160,122,102.4166667,103.6153846,8.333333333,9.923076923,11.58333333,11.38461538
22200178,25,1610612752,1610612765,121,112,9,16,12,0.447,0.463,0.25,0.225806452,7,6,1235,1297,70,77,138,144,107.7692308,96,6,6.153846154,12.30769231,9.384615385
22200191,26,1610612740,1610612745,119,106,13,12,10,0.488,0.506,0.275862069,0.333333333,13,7,1395,1323,98,94,149,169,102.9166667,99.76923077,5.833333333,5.923076923,11.5,11.07692308
22200184,26,1610612746,1610612751,95,110,-15,10,6,0.4,0.482,0.35483871,0.457142857,4,9,1256,1328,91,95,83,108,107.3076923,101.7692308,7.538461538,7.230769231,11.46153846,13
22200188,26,1610612755,1610612737,121,109,12,2,12,0.55,0.449,0.333333333,0.25,10,4,1293,1388,97,94,95,137,96.61538462,102.1538462,7,7.307692308,6.384615385,8.307692308
22200190,26,1610612742,1610612757,117,112,5,7,12,0.506,0.45,0.325581395,0.419354839,8,6,1209,1309,98,82,91,126,99.46153846,106.7692308,7.461538462,7.230769231,7.307692308,10.53846154
22200187,26,1610612754,1610612761,118,104,14,11,16,0.5,0.394,0.441860465,0.2,4,12,1290,1460,74,142,124,162,100.75,100.6923077,8.166666667,6.307692308,7.583333333,9.692307692
22200185,26,1610612764,1610612762,121,112,9,6,7,0.5,0.468,0.444444444,0.35,6,4,1290,1544,67,112,112,160,107.5,104.2857143,6.166666667,10.14285714,10.33333333,11.57142857
22200186,26,1610612765,1610612738,108,117,-9,11,9,0.416,0.429,0.421052632,0.375,4,6,1409,1437,83,63,156,96,99.23076923,110.2857143,5.153846154,8,8.615384615,11.42857143
22200189,26,1610612748,1610612766,132,115,17,9,4,0.527,0.511,0.390243902,0.290322581,7,4,1305,1407,99,96,104,162,100.6428571,110.5384615,5.928571429,4.846153846,11.14285714,7.384615385
22200196,27,1610612741,1610612743,103,126,-23,8,5,0.494,0.6,0.272727273,0.481481481,9,11,1448,1396,105,88,135,128,100.3846154,100.5,7.615384615,6.857142857,8,11.57142857
22200193,27,1610612739,1610612750,124,129,-5,16,11,0.449,0.561,0.5,0.5,6,5,1384,1351,67,90,125,129,103.4285714,107.3846154,7.5,6.769230769,9.642857143,9.846153846
22200198,27,1610612747,1610612751,116,103,13,12,8,0.484,0.45,0.407407407,0.259259259,3,5,1299,1438,96,104,118,114,106.4615385,96.5,5.153846154,6.428571429,9.615384615,9.214285714
22200197,27,1610612758,1610612744,122,115,7,9,8,0.516,0.467,0.432432432,0.340425532,8,5,1403,1396,71,85,121,111,99.92307692,102.7142857,7.384615385,7.428571429,9.076923077,8.142857143
22200192,27,1610612752,1610612760,135,145,-10,13,4,0.495,0.625,0.322580645,0.548387097,13,9,1356,1361,77,110,154,154,116.9166667,107.3846154,5.916666667,6.538461538,10.08333333,8.538461538
22200195,27,1610612755,1610612762,105,98,7,8,18,0.482,0.394,0.173913043,0.297297297,12,3,1414,1656,107,116,97,167,104.3076923,104.6923077,5.923076923,8.461538462,11.84615385,11.84615385
22200194,27,1610612764,1610612763,102,92,10,9,14,0.419,0.396,0.475,0.321428571,9,7,1411,1515,73,86,118,175,101,110.4,7.642857143,7.733333333,6.928571429,11.13333333
22200203,28,1610612745,1610612746,106,122,-16,10,9,0.453,0.506,0.3,0.368421053,11,6,1429,1351,101,95,179,93,100.7857143,108.2142857,5.214285714,6.142857143,8.428571429,12.5
22200204,28,1610612749,1610612737,106,121,-15,11,13,0.415,0.478,0.206896552,0.35,4,4,1343,1497,90,98,154,149,102.0714286,96.5,7.214285714,6.785714286,12.78571429,6.642857143
22200202,28,1610612748,1610612756,113,112,1,17,20,0.458,0.485,0.454545455,0.388888889,6,9,1437,1350,106,96,113,126,103.3076923,106.9285714,6.923076923,7,11.84615385,10.64285714
22200205,28,1610612744,1610612759,132,95,37,5,22,0.534,0.36,0.511111111,0.25,9,6,1511,1475,90,95,119,140,102.6428571,103.8461538,7.571428571,7.384615385,8.071428571,9.692307692
22200201,28,1610612738,1610612760,126,122,4,10,10,0.479,0.48,0.27027027,0.366666667,15,4,1554,1506,69,119,105,158,107.9285714,105.3571429,6.428571429,6.785714286,8.5,10
22200199,28,1610612765,1610612761,111,115,-4,11,12,0.455,0.488,0.322580645,0.296296296,8,7,1517,1564,87,154,167,178,111,107.5714286,4.928571429,8.5,7.5,11.28571429
22200200,28,1610612753,1610612766,105,112,-7,22,14,0.409,0.477,0.388888889,0.2,3,15,1435,1522,75,100,125,166,101.1333333,104.2666667,5.8,10.26666667,11.13333333,11.86666667
22200207,29,1610612742,1610612746,103,101,2,8,3,0.438,0.531,0.395348837,0.428571429,12,8,1326,1473,106,101,98,102,102.5,101.4666667,5.357142857,6.666666667,8.928571429,11.06666667
22200210,29,1610612758,1610612751,153,121,32,9,3,0.596,0.494,0.487804878,0.392857143,9,5,1511,1541,90,109,119,122,102,98.2,8.153846154,6.733333333,7.538461538,6.8
22200209,29,1610612757,1610612759,117,110,7,9,11,0.519,0.518,0.46875,0.310344828,6,7,1421,1570,88,101,138,162,116.2307692,102.7333333,6.923076923,7.266666667,9.153846154,8.133333333
22200208,29,1610612762,1610612752,111,118,-7,15,13,0.434,0.473,0.325581395,0.34375,7,10,1754,1491,119,90,185,167,101.5,104.6666667,6.285714286,6.733333333,9.857142857,10.8
22200206,29,1610612740,1610612763,113,102,11,7,14,0.473,0.413,0.473684211,0.257142857,2,6,1514,1607,111,93,161,189,109.625,106.5,7.4375,6.428571429,11.5625,11.92857143
22200214,30,1610612737,1610612738,101,126,-25,14,6,0.416,0.545,0.21875,0.456521739,5,4,1618,1680,102,84,162,115,108.1428571,107.1333333,7.928571429,6.2,11.5,12.6
22200217,30,1610612740,1610612741,124,110,14,12,7,0.506,0.494,0.515151515,0.34375,4,2,1627,1551,113,114,168,143,107.8666667,112,6.8,5.6,10.8,7.666666667
22200218,30,1610612742,1610612745,92,101,-9,13,9,0.304,0.467,0.218181818,0.454545455,9,1,1429,1535,118,112,106,189,108.4666667,103.4,7.533333333,7.6,11.2,9.533333333
22200216,30,1610612749,1610612739,113,98,15,13,6,0.477,0.429,0.41025641,0.428571429,5,7,1449,1508,94,73,165,141,102.0714286,102.3333333,8.428571429,7.466666667,7.571428571,12.6
22200219,30,1610612743,1610612752,103,106,-3,8,6,0.439,0.44,0.368421053,0.235294118,3,12,1522,1609,99,100,133,180,103.5,107.7142857,6.714285714,5.214285714,11.78571429,10.07142857
22200212,30,1610612753,1610612750,108,126,-18,12,8,0.452,0.523,0.257142857,0.333333333,6,15,1540,1480,78,95,147,140,108.7142857,107.2666667,7.071428571,6.666666667,9.5,12
22200220,30,1610612756,1610612744,130,119,11,8,6,0.512,0.457,0.525,0.428571429,5,5,1462,1643,105,99,146,124,102.6666667,98.66666667,5.2,6.333333333,9.8,9.333333333
22200215,30,1610612761,1610612748,112,104,8,16,4,0.512,0.545,0.269230769,0.371428571,5,5,1679,1550,161,112,190,130,104.4285714,109.5333333,7.5,6.6,10.42857143,8.266666667
22200213,30,1610612764,1610612760,120,121,-1,11,9,0.512,0.543,0.5,0.516129032,8,4,1513,1628,82,123,127,168,104.9375,103.3333333,10.0625,7.466666667,11.875,8.666666667
22200211,30,1610612766,1610612754,113,125,-12,14,7,0.457,0.537,0.363636364,0.392857143,8,11,1634,1408,115,78,180,135,100.8666667,108.5333333,5.466666667,8.2,8.466666667,11.2
22200221,31,1610612757,1610612751,107,109,-2,8,5,0.387,0.506,0.361111111,0.379310345,9,4,1538,1662,94,114,147,125,102.125,108.3076923,7.1875,6,11.25,10.38461538
22200222,31,1610612758,1610612759,130,112,18,6,7,0.578,0.548,0.4,0.423076923,7,8,1662,1680,114,108,125,173,102.5333333,103.875,6.266666667,7.125,9.8,7.8125
22200223,31,1610612746,1610612765,96,91,5,10,10,0.407,0.375,0.366666667,0.193548387,1,9,1574,1628,109,95,105,178,118.7142857,105,8.142857143,6.75,8.928571429,10.8125
22200231,32,1610612740,1610612738,109,117,-8,7,11,0.494,0.482,0.371428571,0.434782609,13,6,1751,1806,117,88,180,121,98.375,101.75,6.8125,5.9375,6.5625,11.125
22200230,32,1610612742,1610612743,127,99,28,6,13,0.597,0.422,0.40625,0.333333333,5,4,1521,1625,127,102,119,141,109.4375,112.875,7.3125,5.5,11.25,7.5625
22200233,32,1610612744,1610612752,111,101,10,12,13,0.451,0.345,0.36,0.264705882,8,8,1762,1715,104,112,130,186,101.4,108.3333333,8.466666667,6.8,7.933333333,9.4
22200227,32,1610612741,1610612753,107,108,-1,13,6,0.461,0.494,0.238095238,0.428571429,6,4,1661,1648,116,84,150,159,110.125,107.1875,6.5,7,8.125,11.625
22200228,32,1610612745,1610612754,91,99,-8,14,12,0.337,0.402,0.214285714,0.292682927,8,8,1636,1533,113,89,198,142,103.8125,103,7.25,5.25,9.375,9.9375
22200226,32,1610612755,1610612749,110,102,8,6,8,0.513,0.456,0.464285714,0.333333333,5,8,1519,1562,119,99,105,178,102.25,109.5,7.0625,6.357142857,12.375,10.14285714
22200232,32,1610612762,1610612756,134,133,1,11,12,0.56,0.521,0.516129032,0.3,6,7,1865,1592,126,110,200,154,101.2666667,104.1333333,7.933333333,6.6,7,11.86666667
22200229,32,1610612763,1610612760,121,110,11,17,8,0.419,0.469,0.358974359,0.323529412,4,5,1709,1749,99,127,203,177,109.7058824,106.1333333,7.411764706,7.333333333,11.76470588,10.26666667
22200224,32,1610612764,1610612748,107,106,1,8,10,0.427,0.357,0.326086957,0.255813953,6,6,1633,1654,90,117,138,134,106.8125,109.3125,6.1875,7.9375,12.6875,11.0625
22200234,32,1610612747,1610612765,128,121,7,7,10,0.551,0.467,0.35,0.323529412,2,9,1415,1719,99,104,130,188,102.0625,103.375,5.625,7.3125,8.625,8.375
22200225,32,1610612739,1610612766,132,122,10,7,17,0.533,0.4,0.285714286,0.318181818,8,11,1606,1747,80,123,147,194,101.0714286,101.1176471,7.071428571,6.117647059,9.285714286,11.05882353
22200236,33,1610612754,1610612753,114,113,1,12,11,0.456,0.429,0.391304348,0.380952381,5,8,1632,1756,97,88,154,165,107.0666667,102.7647059,5.333333333,7.235294118,9.8,11.41176471
22200237,33,1610612755,1610612750,109,112,-3,4,8,0.479,0.471,0.4375,0.333333333,10,9,1629,1606,124,110,111,148,108.8,103.2941176,6.466666667,5.176470588,10.26666667,9.705882353
22200239,33,1610612746,1610612759,119,97,22,7,15,0.543,0.414,0.525,0.269230769,9,4,1670,1792,110,116,115,180,101.8125,100.375,7.75,6.875,6.9375,9.25
22200235,33,1610612737,1610612761,124,122,2,11,17,0.5,0.444,0.28,0.216216216,5,11,1719,1791,107,166,176,206,98.23529412,105.4117647,6.470588235,6.823529412,6.764705882,10.58823529
22200238,33,1610612757,1610612762,113,118,-5,10,11,0.47,0.462,0.30952381,0.358974359,11,6,1645,1999,103,132,155,211,107.4375,105.3529412,6.6875,9.764705882,11,12.11764706
22200246,34,1610612742,1610612743,97,98,-1,6,4,0.449,0.474,0.357142857,0.333333333,5,10,1648,1724,132,106,125,154,102.8125,111.0555556,6.4375,7.333333333,9.6875,11.72222222
22200245,34,1610612745,1610612744,120,127,-7,12,8,0.456,0.535,0.333333333,0.510638298,13,8,1727,1873,121,112,212,142,103,107.75,8.25,6.625,7.8125,9.625
22200244,34,1610612739,1610612748,113,87,26,13,11,0.53,0.388,0.351351351,0.193548387,7,6,1738,1760,88,123,154,144,101.5882353,110.1764706,7.117647059,6.588235294,12.47058824,8.352941176
22200240,34,1610612756,1610612752,116,95,21,22,10,0.426,0.4,0.435897436,0.28,3,4,1725,1816,117,120,166,199,108.625,103.5294118,5.5,7.235294118,9.625,8.470588235
22200247,34,1610612747,1610612759,123,92,31,5,13,0.529,0.39,0.352941176,0.205882353,5,7,1543,1889,101,120,137,195,107.8125,106.8235294,7.3125,7.058823529,10.375,11.70588235
22200243,34,1610612751,1610612763,127,115,12,5,13,0.602,0.434,0.470588235,0.324324324,5,13,1771,1830,118,103,130,220,102.8666667,104.9444444,6.733333333,6.666666667,9.133333333,10.83333333
22200242,34,1610612758,1610612765,137,129,8,8,10,0.553,0.528,0.342857143,0.517241379,4,4,112,1840,8,113,7,198,104.1764706,107.6470588,6.941176471,6.058823529,7.647058824,12.94117647
22200241,34,1610612764,1610612766,106,102,4,14,15,0.43,0.39,0.382352941,0.25,6,5,1740,1869,96,134,146,211,7.466666667,102.2222222,0.533333333,6.277777778,0.466666667,11
22200248,35,1610612739,1610612737,114,102,12,3,10,0.6,0.437,0.526315789,0.323529412,8,11,1851,1843,95,112,167,187,102.3529412,103.8333333,5.647058824,7.444444444,8.588235294,11.72222222
22200250,35,1610612741,1610612738,121,107,14,8,5,0.517,0.437,0.482758621,0.38,10,3,1768,1923,122,94,163,132,108.8823529,108.4117647,5.588235294,6.588235294,9.823529412,11
22200253,35,1610612740,1610612744,128,83,45,11,4,0.538,0.378,0.357142857,0.23255814,15,9,1860,2000,130,120,187,150,104,113.1176471,7.176470588,5.529411765,9.588235294,7.764705882
22200252,35,1610612750,1610612748,105,101,4,6,12,0.435,0.389,0.29787234,0.289473684,9,9,1718,1847,119,129,156,155,109.4117647,111.1111111,7.647058824,6.666666667,11,8.333333333
22200249,35,1610612754,1610612753,123,102,21,12,12,0.5,0.424,0.282608696,0.314285714,9,10,1746,1869,102,96,166,176,101.0588235,102.6111111,7,7.166666667,9.176470588,8.611111111
22200251,35,1610612749,1610612757,119,111,8,10,12,0.547,0.473,0.321428571,0.275862069,12,5,1664,1758,107,114,186,165,109.125,103.8333333,6.375,5.333333333,10.375,9.777777778
22200254,35,1610612760,1610612752,119,129,-10,11,14,0.489,0.526,0.333333333,0.323529412,5,10,1859,1911,132,124,185,209,104,103.4117647,6.6875,6.705882353,11.625,9.705882353
22200255,35,1610612746,1610612762,121,114,7,12,16,0.516,0.449,0.375,0.315789474,6,8,1789,2117,119,138,122,222,109.3529412,106.1666667,7.764705882,6.888888889,10.88235294,11.61111111
22200256,36,1610612755,1610612751,115,106,9,20,4,0.434,0.55,0.5,0.321428571,9,5,1738,1898,134,123,115,135,99.38888889,111.4210526,6.611111111,7.263157895,6.777777778,11.68421053
22200259,36,1610612756,1610612747,115,105,10,8,7,0.471,0.424,0.470588235,0.181818182,8,8,1841,1666,120,106,188,142,102.2352941,105.4444444,7.882352941,6.833333333,6.764705882,7.5
22200257,36,1610612763,1610612758,109,113,-4,13,9,0.451,0.433,0.266666667,0.333333333,12,11,1945,129,116,4,233,10,108.2941176,104.125,7.058823529,6.625,11.05882353,8.875
22200258,36,1610612743,1610612765,108,110,-2,15,12,0.5,0.511,0.263157895,0.285714286,7,7,1822,1969,116,117,158,208,108.0555556,8.0625,6.444444444,0.25,12.94444444,0.625
22200264,37,1610612738,1610612742,125,112,13,6,5,0.536,0.537,0.5,0.35483871,4,4,2030,1745,97,137,137,131,107.1764706,103.6315789,6.823529412,6.157894737,9.294117647,10.94736842
22200271,37,1610612744,1610612746,124,107,17,12,10,0.495,0.453,0.37254902,0.379310345,11,5,2083,1910,129,125,154,134,112.7777778,102.6470588,5.388888889,8.058823529,7.611111111,7.705882353
22200267,37,1610612749,1610612741,113,118,-5,11,5,0.456,0.494,0.315789474,0.428571429,5,9,1783,1889,119,132,196,171,109.6315789,100.5263158,6.789473684,6.578947368,8.105263158,7.052631579
22200262,37,1610612754,1610612750,101,115,-14,13,8,0.385,0.61,0.363636364,0.363636364,16,9,1869,1823,111,128,178,162,104.8823529,104.9444444,7,7.333333333,11.52941176,9.5
22200261,37,1610612739,1610612757,114,96,18,11,11,0.554,0.449,0.444444444,0.419354839,4,9,1965,1869,103,119,170,177,109.9411765,101.2777778,6.529411765,7.111111111,10.47058824,9
22200263,37,1610612737,1610612758,115,106,9,10,10,0.446,0.461,0.366666667,0.290322581,9,6,1945,242,123,15,197,19,109.1666667,103.8333333,5.722222222,6.611111111,9.444444444,9.833333333
22200269,37,1610612759,1610612740,110,129,-19,8,8,0.482,0.573,0.294117647,0.424242424,11,8,1981,1988,127,145,208,198,108.0555556,14.23529412,6.833333333,0.882352941,10.94444444,1.117647059
22200268,37,1610612760,1610612743,126,131,-5,12,17,0.433,0.477,0.45,0.368421053,6,4,1978,1930,137,123,196,173,104.2631579,110.4444444,6.684210526,8.055555556,10.94736842,11
22200266,37,1610612761,1610612751,98,112,-14,23,7,0.356,0.549,0.24137931,0.447368421,12,10,1913,2004,177,128,223,139,109.8888889,107.2222222,7.611111111,6.833333333,10.88888889,9.611111111
22200265,37,1610612748,1610612764,113,105,8,14,7,0.419,0.472,0.390243902,0.263157895,7,7,1948,1846,138,102,167,160,106.2777778,105.4736842,9.833333333,6.736842105,12.38888889,7.315789474
22200270,37,1610612762,1610612765,116,125,-9,7,8,0.494,0.494,0.43902439,0.5,4,9,2231,2079,146,124,238,220,102.5263158,102.5555556,7.263157895,5.666666667,8.789473684,8.888888889
22200260,37,1610612766,1610612755,107,101,6,11,8,0.478,0.442,0.260869565,0.236842105,8,9,1971,1853,139,143,226,135,111.55,103.95,7.3,6.2,11.9,11
22200278,39,1610612745,1610612737,128,122,6,22,6,0.471,0.476,0.342857143,0.384615385,9,9,1847,2060,134,132,224,207,103.7368421,102.9444444,7.315789474,7.944444444,11.89473684,7.5
22200285,39,1610612746,1610612743,104,114,-10,4,10,0.544,0.494,0.5,0.333333333,1,9,2017,2061,130,127,144,190,102.6111111,108.4210526,7.444444444,6.947368421,12.44444444,10.89473684
22200280,39,1610612749,1610612739,117,102,15,8,10,0.506,0.391,0.46875,0.363636364,4,9,1896,2079,124,107,207,181,100.85,108.4736842,6.5,6.684210526,7.2,10
22200276,39,1610612754,1610612751,128,117,11,5,5,0.5,0.534,0.352941176,0.365853659,13,2,1970,2116,127,138,191,146,105.3333333,109.4210526,6.888888889,5.631578947,11.5,9.526315789
22200273,39,1610612753,1610612755,99,107,-8,9,13,0.425,0.476,0.257142857,0.388888889,7,7,1971,1954,106,152,188,143,109.4444444,105.8,7.055555556,6.9,10.61111111,7.3
22200274,39,1610612752,1610612757,129,132,-3,12,13,0.438,0.494,0.317073171,0.3125,7,3,2040,1965,134,128,223,188,103.7368421,102.8421053,5.578947368,8,9.894736842,7.526315789
22200275,39,1610612738,1610612758,122,104,18,4,11,0.494,0.414,0.432432432,0.25,9,3,2155,2060,101,132,143,207,107.3684211,103.4210526,7.052631579,6.736842105,11.73684211,9.894736842
22200282,39,1610612759,1610612747,94,105,-11,20,10,0.38,0.482,0.181818182,0.296296296,11,12,2091,1771,138,114,216,149,113.4210526,114.4444444,5.315789474,7.333333333,7.526315789,11.5
22200281,39,1610612760,1610612741,123,119,4,10,14,0.463,0.436,0.24137931,0.363636364,7,5,2104,2007,143,141,208,176,104.55,104.1764706,6.9,6.705882353,10.8,8.764705882
22200284,39,1610612744,1610612762,129,118,11,16,15,0.515,0.474,0.444444444,0.244444444,8,12,2207,2347,140,150,166,245,110.7368421,105.6315789,7.526315789,7.421052632,10.94736842,9.263157895
22200279,39,1610612763,1610612740,132,111,21,13,11,0.516,0.43,0.473684211,0.322580645,4,9,2054,2117,128,153,246,206,110.35,111.7619048,7,7.142857143,8.3,11.66666667
22200277,39,1610612748,1610612764,110,107,3,10,13,0.472,0.43,0.269230769,0.282051282,5,7,2061,1951,145,109,181,167,108.1052632,111.4210526,6.736842105,8.052631579,12.94736842,10.84210526
